Site Id,School Name,Site Name,Protocol,Data Count,Latitude,Longitude,Elevation
2038,Gymnazium Ceska Trebova,red square triangle:BIO-06,{dv_land_coversdv_vegatation_covers},2.0,49.5518,16.2934,505.0
2041,Gymnazium Ceska Trebova,red square triangle:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,49.9197,16.489,505.0
2035,Gymnazium Ceska Trebova,white circle cross:BIO-03,{dv_land_coversdv_vegatation_covers},2.0,49.9197,16.489,505.0
2043,Gymnazium Ceska Trebova,white circle cross:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,49.5517,16.2933,505.0
2034,Gymnazium Ceska Trebova,white square triangle:BIO-02,{dv_land_coversdv_vegatation_covers},3.0,49.9217,16.4897,505.0
2039,Gymnazium Ceska Trebova,white square triangle:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,49.9167,16.4833,505.0
1729,Gymnazium Moravska Trebova,Hradisko les:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,49.77251,16.67637,392.5
1915,Gymnazium Voderadska,Wood:BIO-02,{dv_land_coversdv_vegatation_covers},5.0,50.0265,14.4838,394.0
9873,Hafrsfjord Skole,Madlatua:BIO-02,{dv_land_coversdv_vegatation_covers},6.0,58.935,5.6447,35.0
4537,Hagelstamska hogstadiet,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,60.2,24.7278,27.0
21245,Hahira Middle School,BIO/GEO SUBSITE:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,30.9905,-83.3817,52.0
20223,HALS Academy,Pennwood state park Bloomfield Ct(2009):LCS-07,{dv_land_coversdv_vegatation_covers},2.0,41.85632,-72.77593,182.6
20219,HALS Academy,Pennwood State Park Bloomfield CT:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,41.684,-72.46692,197.3
20222,HALS Academy,sleeping giant Hamden:LCS-06,{dv_land_coversdv_vegatation_covers},2.0,41.25901,-72.53398,766.3
20220,HALS Academy,TALCOTT MOUNTAIN STATE PARK (2):LCS-04,{dv_land_coversdv_vegatation_covers},2.0,41.50061,-72.47835,276.7
28330,Hamersville Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.9178,-83.9833,268.0
4525,Hango Hogstadium,Biometri and species 7b:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,59.824,22.9747,2.0
16707,Hankins Middle School,Baker H.S.:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,30.67,-88.25,96.8
8305,Hansung-Science High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},11.0,37.33,126.58,95.0
29802,Happy Valley High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,36.3486,-82.2108,804.0
19616,Harbor Math/Science Gifted Magnet,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,33.7358,-118.2914,22.0
163701,Harford County Public Schools (GLIDFUA5),18SUJ603572,{dv_land_coversdv_vegatation_covers},2.0,39.35296,-76.62136,107.8
214291,Haripur Primary School,Haripur pry school,{dv_land_coversdv_vegatation_covers},4.0,0.0,0.0,-3492.0
19560,Harvard - Westlake Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,34.0894,-118.4349,33.0
24742,Haslett High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,42.7418,-84.4038,278.0
22697,Haverhill Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.0403,-85.2689,238.0
26485,Haviland Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.7458,-73.6878,3.0
48254,Hay alturath basic school,alqorm garden,{dv_land_coversdv_vegatation_covers},5.0,23.61581,58.48751,7.0
22762,Hays High School,Biology Study Site - HHS Outdoor Classroom:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,38.8653,-99.2945,579.0
22761,Hays High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.8653,-99.2945,579.0
148073,Helen Parkhurst,31UFU518053,{dv_land_coversdv_vegatation_covers},2.0,52.3769,5.23012,-2.0
149197,Helen Parkhurst,31UFU521050,{dv_land_coversdv_vegatation_covers},7.0,52.37412,5.23439,-2.3
25761,Henniker Community School,NEC Biology Site:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,43.1742,-71.8278,170.0
31445,Heritage Christian School (USWIXWPW),Greenfield Park:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,43.0036,-88.0378,271.0
26042,Heritage Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.7958,-74.3153,28.0
2492,Hermann-Tast-Schule,...............MAUSEBERGE HUSUM 1/:LCS-01,{dv_land_coversdv_vegatation_covers},16.0,55.0,10.0,6.0
2491,Hermann-Tast-Schule,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,55.0,10.0,6.0
24960,Hermantown High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},4.0,46.8241,-92.2428,195.0
31262,Hidden Creek Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,47.6347,-122.5847,59.0
21025,Hidden Oak Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,29.6738,-82.4402,21.0
13173,Hidinge skola,Salvenskogen:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,59.1389,14.5364,43.2
20021,Highland Middle School,BIOLOGY/GEOLOGY SITE:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.5815,-104.738,1658.0
21256,High Meadows School And Camp,Lower meadow/blackberry heaven:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,34.0374,-84.356,293.0
25736,Hildreth High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.3121,-99.0614,648.0
22520,Hilltop Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,42.3502,-88.2486,228.0
16556,Hokes Bluff Middle School,Connie Clark:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,33.69452,-85.82293,244.9
4637,Hollolan Ylaaste,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,60.8897,25.52,155.0
20313,Holmes Elementary School (USCTI496),School Location:BIO-01,{dv_land_coversdv_vegatation_covers},4.0,41.0785,-73.5123,18.0
19989,Holmes Middle School,Sondermann Park/Beidleman Envir. Ctr.:BIO-02,{dv_land_coversdv_vegatation_covers},16.0,38.8592,-104.8388,1932.0
28810,Holy Name High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,40.3405,-75.9472,56.0
21895,Hoover Elementary School (USIAGE97),School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.5265,-90.5522,1455.0
31392,Horning Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,43.0117,-88.2313,266.0
9815,Hornnes vidareg?ande skule (16-19),School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,58.5682,7.7697,180.0
159970,Howell Nature Center,17TKH576121,{dv_land_coversdv_vegatation_covers},3.0,42.52329,-83.9511,293.1
26032,Hunterdon Central Regional High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.516,-74.8486,82.0
26306,Hunter-Tannersville Central School,NORTH AND SOUTH LAKE 7:LCS-07,{dv_land_coversdv_vegatation_covers},2.0,42.1943,-74.0373,600.0
26304,Hunter-Tannersville Central School,NORTH AND SOUTH LAKE GROUP 5:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,42.0412,-74.0412,600.0
26302,Hunter-Tannersville Central School,North/South Lake-3:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,42.1975,-74.0402,600.0
26305,Hunter-Tannersville Central School,North/South Lake #6:LCS-06,{dv_land_coversdv_vegatation_covers},2.0,42.1948,-74.0407,600.0
26301,Hunter-Tannersville Central School,North/South Lake:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,42.1833,-74.8667,280.0
26300,Hunter-Tannersville Central School,N-S LAKE-1:BIO-09,{dv_land_coversdv_vegatation_covers},2.0,42.1958,-74.04,280.0
26295,Hunter-Tannersville Central School,N-S LAKE -2:BIO-04,{dv_land_coversdv_vegatation_covers},2.0,42.195,-72.0365,280.0
26294,Hunter-Tannersville Central School,N-S LAKE-3:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,42.1975,-74.0402,280.0
26297,Hunter-Tannersville Central School,N-S LAKE -4:BIO-06,{dv_land_coversdv_vegatation_covers},2.0,42.1922,-74.0413,280.0
26303,Hunter-Tannersville Central School,N.S. Lake  #4:LCS-04,{dv_land_coversdv_vegatation_covers},2.0,42.1922,-74.0413,280.0
26299,Hunter-Tannersville Central School,N-S-LAKE-5:BIO-08,{dv_land_coversdv_vegatation_covers},2.0,42.0412,-74.0412,280.0
26296,Hunter-Tannersville Central School,N-S LAKE -6:BIO-05,{dv_land_coversdv_vegatation_covers},2.0,42.1948,-74.0407,1800.0
26298,Hunter-Tannersville Central School,N-S LAKE-7:BIO-07,{dv_land_coversdv_vegatation_covers},2.0,42.1943,-74.0373,280.0
28311,Huntington Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.2245,-81.8162,329.0
48259,Ibri basic School,Alqurm Park,{dv_land_coversdv_vegatation_covers},2.0,23.4,58.3,10.0
201609,ICESat-2,18SVH506529,{dv_land_coversdv_vegatation_covers},2.0,38.42299,-75.56592,11.5
103459,ICESat-2,BGSU Main Campus Quad,{dv_land_coversdv_vegatation_covers},2.0,41.37614,-83.64105,213.0
104495,ICESat-2,Bouwman Test Site - Grosse Ile Michigan,{dv_land_coversdv_vegatation_covers},8.0,42.15126,-83.14917,179.8
126945,ICESat-2,CHS - Hill,{dv_land_coversdv_vegatation_covers},2.0,42.0857,-83.2156,176.2
101808,ICESat-2,Furnace Town - MD STEMFest November 6 2017,{dv_land_coversdv_vegatation_covers},4.0,38.2042,-75.4704,10.9
104500,ICESat-2,Shumate Middle School (Gibraltar School District) - Gibraltar Michigan,{dv_land_coversdv_vegatation_covers},3.0,42.08608,-83.20994,176.6
21120,Idylwild Elementary School,biology site forest east of school:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,29.6095,-82.3457,145.0
10290,I.E. N° 40534 Juan Manuel Guillén Benavides Toro - La Unión Arequipa,Cobertura:LCS-01,{dv_land_coversdv_vegatation_covers},5.0,-15.26464,-72.93022,2396.0
32893,IES Alexandre Deulofeu,Castell de Sant Ferran (Aqueducte):LCS-04,{dv_land_coversdv_vegatation_covers},6.0,42.2734,2.9424,45.6
4300,IES Alexandre Deulofeu,CASTELL DE SANT  FERRAN (EST):LCS-03,{dv_land_coversdv_vegatation_covers},9.0,42.27544,2.9492,24.6
4298,IES Alexandre Deulofeu,Castell de St. Ferran:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,42.27058,2.9497,39.6
3830,IES Ana Ozores,El barrizal:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,40.30628,-3.85914,603.3
3829,IES Ana Ozores,LC-01 Descampado:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,40.3097,-3.8571,615.8
3655,IES Anselmo Lorenzo,Pingarron:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.2216,-3.5035,578.4
4159,IES Celso Diaz,monte vico:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,42.2011,-2.137,561.2
4180,IES El Alamo,El Coto - Arroyo de los Vegones:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.14148,-3.58135,550.3
4204,IES El Escorial,HERRERIA-1:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,40.5718,-4.1429,907.2
4203,IES El Escorial,PARCELA-1:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,40.597,-4.1582,1132.1
3886,IES Esteban Manuel de Villegas,ERA CAZUELA:BIO-02,{dv_land_coversdv_vegatation_covers},23.0,42.355,-2.6552,780.0
3888,IES Esteban Manuel de Villegas,ERA CAZUELA:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,42.355,-2.6552,780.0
3817,IES Francisco Giner de los Rios,Fuente Seca - Valsain:LCS-01,{dv_land_coversdv_vegatation_covers},7.0,40.88644,-4.01474,1144.5
3818,IES Francisco Giner de los Rios,Lobones:LCS-02,{dv_land_coversdv_vegatation_covers},5.0,40.57876,-4.11326,846.7
4227,IES Gredos,Pe?a Negra Km 4:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.4437,-5.313,1255.2
3808,IES Iturralde,CASA CAMPO:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.4054,-3.761,589.2
4052,IES Jaime Ferrán,DEHESAFERRAN:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.6514,-4.0027,843.2
4334,IES Josep Miquel Guardia,Albufera2:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,39.9494,4.2675,-45.7
3710,IES Juan Carlos I,EL VALLE:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,37.9323,-1.137,45.0
3711,IES Juan Carlos I,El Valle Perdido:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,38.003,-1.13,48.0
4136,IES Las Salinas del Mar Menor,Calblanque:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,37.601,-0.751,70.0
4034,IES Lorenzo Hervas y Panduro,Casa de la Poveda:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,40.09618,-2.15482,989.2
4008,IES Los Albares,EL PARAISO:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,38.228,-1.4447,281.4
4009,IES Los Albares,El SARRACENO:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,38.2212,-1.4247,229.4
3908,IES Margarita de Fuenmayor,CERRO SAN BLAS:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,41.8525,-1.9673,1050.0
3909,IES Margarita de Fuenmayor,Cerro San Blas:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,41.8525,-1.9673,1050.0
4234,IES Marques de Suanzes,PARQUE QUINTA 1:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,40.4423,-3.6255,672.0
3698,IES Pedro de Tolosa,EL PANTANO:BIO-05,{dv_land_coversdv_vegatation_covers},3.0,40.443,-4.404,702.7
3697,IES Pedro de Tolosa,VIRGEN DE LA NUEVA1516:BIO-04,{dv_land_coversdv_vegatation_covers},2.0,40.443,-4.404,702.7
3695,IES Pedro de Tolosa,Virgen de la Nueva:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.443,-4.404,702.7
3705,IES Pedro de Tolosa,Virgen de la nueva:LCS-06,{dv_land_coversdv_vegatation_covers},2.0,40.443,-4.404,702.7
3638,IES Ramón J. Sender,Cruz Roja:BIO-04,{dv_land_coversdv_vegatation_covers},2.0,41.52,0.32,90.5
3639,IES Ramón J. Sender,Parque Pinada:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,41.5247,0.3428,98.0
4118,IES San Fernando,El bosquecillo:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.3182,-3.41251,597.0
4107,IES San Juan del Castillo,LA MINA:LCS-02,{dv_land_coversdv_vegatation_covers},4.0,39.5733,-2.6722,784.0
4168,IES Santiago Grisolía,Dehesa Boyal - Arcas 01:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,39.99515,-2.10383,930.3
3741,IES Sierra de Guadarrrama,FRESNEDA DE SOTO:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.7544,3.789,874.3
3824,IES Valle del Oja,CARRASQUEDO DE GRA?ON:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,42.4381,-3.0244,684.0
3922,IES Velázquez,Monte de la Vi?a: A.R. El Sotillo:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,40.3697,-3.943,612.1
5657,II Gimnazija Zagreb,Brestje-brezina sumica pored skole:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,45.4988,16.055,450.0
5656,II Gimnazija Zagreb,II Gimnazija:LCS-01,{dv_land_coversdv_vegatation_covers},9.0,45.79672,15.99733,72.0
106498,II Gimnazija Zagreb,Knežija,{dv_land_coversdv_vegatation_covers},5.0,45.78783,15.95342,116.2
106463,II Gimnazija Zagreb,Kutnjački put,{dv_land_coversdv_vegatation_covers},5.0,45.79033,15.91632,117.0
106491,II Gimnazija Zagreb,Malešnica- Špansko,{dv_land_coversdv_vegatation_covers},2.0,45.811,15.89784,122.0
5662,II Gimnazija Zagreb,Park Petra Kre?imira IV:LCS-07,{dv_land_coversdv_vegatation_covers},2.0,45.8078,15.9897,78.0
5660,II Gimnazija Zagreb,Poljanice IV-park:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,45.4983,16.0428,463.0
48649,II Gimnazija Zagreb,Ulica Maćuhica,{dv_land_coversdv_vegatation_covers},11.0,45.8313,16.0897,122.6
11623,III Liceum A. Mickiewicza and Gimnazjum No. 47 in Bydgoszcz,Osowa Gora 1:LCS-03,{dv_land_coversdv_vegatation_covers},6.0,53.3055,18.1508,50.1
11609,III Liceum A. Mickiewicza and Gimnazjum No. 47 in Bydgoszcz,Osowa Gora:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,53.0959,17.5395,53.1
11624,III Liceum A. Mickiewicza and Gimnazjum No. 47 in Bydgoszcz,Smuka?a 1:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,53.1667,17.9001,54.2
11625,III Liceum A. Mickiewicza and Gimnazjum No. 47 in Bydgoszcz,Smuka?a 2:LCS-07,{dv_land_coversdv_vegatation_covers},2.0,53.1669,17.9001,54.2
140093,III. osnovna skola Varazdin,33TXM028269,{dv_land_coversdv_vegatation_covers},28.0,46.28789,16.33456,169.9
33475,III. osnovna skola Varazdin,Drava,{dv_land_coversdv_vegatation_covers},6.0,46.32068,16.35873,214.0
145666,II. osnovna skola Cakovec,Dravska šuma- biometrija,{dv_land_coversdv_vegatation_covers},3.0,46.32212,16.34897,132.0
104400,II. osnovna skola Cakovec,Muršćak-biometrija,{dv_land_coversdv_vegatation_covers},2.0,46.46,16.52,151.0
140224,II. osnovna skola Cakovec,Park Čakovec Perivoj Zrinskih,{dv_land_coversdv_vegatation_covers},5.0,46.38778,16.42992,162.0
101182,II. osnovna skola Cakovec,Ribnjak Gardinovec,{dv_land_coversdv_vegatation_covers},3.0,46.427,16.56511,157.0
192348,II. osnovna skola Cakovec,Šuma Topolje,{dv_land_coversdv_vegatation_covers},9.0,46.40017,16.39918,129.0
104405,II. osnovna skola Cakovec,Žabnik- Sv. Martin,{dv_land_coversdv_vegatation_covers},3.0,46.528,16.377,153.0
22646,Illinois City Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},4.0,41.3975,-90.8994,222.0
197985,India Citizen Science,43PFK816850,{dv_land_coversdv_vegatation_covers},2.0,8.90722,76.65156,17.3
185860,India Citizen Science,43PFM220983,{dv_land_coversdv_vegatation_covers},2.0,10.83809,76.1161,15.4
201321,India Citizen Science,43RGM166739,{dv_land_coversdv_vegatation_covers},3.0,28.67419,77.2166,218.0
199152,India Citizen Science,44PMV158427,{dv_land_coversdv_vegatation_covers},2.0,13.04915,80.22341,14.2
198784,India Citizen Science,44QMD292708,{dv_land_coversdv_vegatation_covers},2.0,16.91978,80.33515,63.6
30500,Indian Hills Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.7773,-111.9299,1711.0
25992,Indian Mills Memorial School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,39.9339,-74.7489,27.0
29270,Ines Maria Mendoza,Estacion #6 Plan Bonito:LCS-06,{dv_land_coversdv_vegatation_covers},2.0,18.0875,-67.10175,134.5
29269,Ines Maria Mendoza,Estacion Palma Corozo:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,18.08048,-67.10218,115.5
29268,Ines Maria Mendoza,Maricao pto. 1:LCS-04,{dv_land_coversdv_vegatation_covers},2.0,18.08156,-67.1063,115.3
29265,Ines Maria Mendoza,Sector Plan Bonito (estacion #1):LCS-01,{dv_land_coversdv_vegatation_covers},2.0,18.07967,-67.10154,56.2
29266,Ines Maria Mendoza,Sector Plan Bonito (estacion#2):LCS-02,{dv_land_coversdv_vegatation_covers},2.0,18.08019,-67.1005,84.3
29267,Ines Maria Mendoza,Sector Plan Bonito (estacion #3):LCS-03,{dv_land_coversdv_vegatation_covers},2.0,18.0883,-67.10114,85.0
14494,Innoko River School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},5.0,62.6067,-159.5184,135.0
36972,Institute for Earth Observations School,18TVK964287,{dv_land_coversdv_vegatation_covers},20.0,40.00849,-75.04218,2.6
160745,Institute for Global Environmental Strategies (IGES) GLOBE v-School,17SNS948333,{dv_land_coversdv_vegatation_covers},2.0,32.83365,-79.9871,2.1
137816,Institute for Global Environmental Strategies (IGES) GLOBE v-School,18SUJ132026,{dv_land_coversdv_vegatation_covers},2.0,38.85241,-77.15268,63.8
160396,Institute for Global Environmental Strategies (IGES) GLOBE v-School,18SUJ133026,{dv_land_coversdv_vegatation_covers},2.0,38.85243,-77.15152,75.6
155326,Instituto Cultural Mancedo - Midlands College,21HUB292850,{dv_land_coversdv_vegatation_covers},3.0,-34.46243,-58.85955,23.3
169350,INSTITUTO TÉCNICO Y ACADÉMICO SCOUT JOSÉ MARTÍ,18NVJ704216,{dv_land_coversdv_vegatation_covers},3.0,2.90956,-75.26635,456.2
168055,International High School @ Largo,18SUJ420057,{dv_land_coversdv_vegatation_covers},13.0,38.88597,-76.82167,45.5
168870,International High School @ Largo,18SUJ421055,{dv_land_coversdv_vegatation_covers},3.0,38.88419,-76.82047,40.2
11805,International Student's Camp Kuchmar,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,56.6833,38.8333,173.0
7275,Irbid Pioneer Centre,al\"al:LCS-15,{dv_land_coversdv_vegatation_covers},3.0,32.382,35.5435,380.4
7274,Irbid Pioneer Centre,bit ras:LCS-13,{dv_land_coversdv_vegatation_covers},2.0,32.592,35.8978,518.3
7273,Irbid Pioneer Centre,idoon:LCS-11,{dv_land_coversdv_vegatation_covers},2.0,32.4934,35.8633,688.5
7267,Irbid Pioneer Centre,Irbid Pioneer Center:BIO-02,{dv_land_coversdv_vegatation_covers},9.0,32.5833,35.8333,608.0
7268,Irbid Pioneer Centre,near the hospital:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,32.5222,35.871,578.5
7269,Irbid Pioneer Centre,puplic garden:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,32.5388,35.848,571.5
7266,Irbid Pioneer Centre,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,32.5833,35.8333,608.0
7272,Irbid Pioneer Centre,the idestrial erea:LCS-09,{dv_land_coversdv_vegatation_covers},2.0,32.5746,35.8694,528.4
7271,Irbid Pioneer Centre,yarmook university:LCS-07,{dv_land_coversdv_vegatation_covers},2.0,32.5401,35.8569,585.4
7270,Irbid Pioneer Centre,zabdah farkooh:LCS-05,{dv_land_coversdv_vegatation_covers},2.0,32.5304,35.8321,588.5
